Identifiant OP;Code INSEE;Code Postal;Nom
26556;46167;46330;LENTILLAC-DU-CAUSSE
26557;46168;46100;LENTILLAC-SAINT-BLAISE
26558;46169;46300;LEOBARD
26559;46170;46120;LEYME
26560;46171;46150;LHERM
26561;46172;46170;LHOSPITALET
26562;46173;46260;LIMOGNE-EN-QUERCY
26563;46174;46270;LINAC
26564;46175;46100;LISSAC-ET-MOURET
26565;46176;46320;LIVERNON
26566;46177;46130;LOUBRESSAC
26567;46178;46350;LOUPIAC
26568;46179;46260;LUGAGNAC
26569;46180;46100;LUNAN
26570;46181;46240;LUNEGARDE
26571;46182;46140;LUZECH
26572;46183;46160;MARCILHAC-SUR-CELE
26573;46184;46250;MARMINIAC
26574;46185;46600;MARTEL
26575;46186;46350;MASCLAT
26576;46187;46700;MAUROUX
26577;46188;46090;MAXOU
26578;46189;46500;MAYRINHAC-LENTOUR
26579;46190;46150;MECHMONT
26580;46191;46090;MERCUES
26581;46192;46200;MEYRONNE
26582;46193;46500;MIERS
26583;46194;46300;MILHAC
26584;46195;46120;MOLIERES
26585;46196;46310;MONTAMEL
26586;46197;46090;LE MONTAT
26587;46198;46160;MONTBRUN
26588;46199;46700;MONTCABRIER
26589;46200;46250;MONTCLERA
26590;46201;46800;MONTCUQ
26591;46202;46230;MONTDOUMERC
26592;46203;46210;MONTET-ET-BOUXAL
26593;46204;46240;MONTFAUCON
26594;46205;46150;MONTGESTY
26595;46206;46800;MONTLAUZUN
26596;46207;46270;MONTREDON
26597;46208;46600;MONTVALENT
26598;46209;46350;NADAILLAC-DE-ROUGE
26599;46210;46360;NADILLAC
26600;46211;46150;NUZEJOULS
26601;46212;46330;ORNIAC
26602;46213;46500;PADIRAC
26603;46214;46140;PARNAC
26604;46215;46350;PAYRAC
26605;46216;46300;PAYRIGNAC
26606;46217;46170;PERN
26607;46218;46220;PESCADOIRES
26608;46219;46310;PEYRILLES
26609;46220;46200;PINSAC
26610;46221;46100;PLANIOLES
26611;46222;46250;POMAREDE
26612;46223;46150;PONTCIRQ
26613;46224;46090;PRADINES
26614;46225;46220;PRAYSSAC
26615;46226;46270;PRENDEIGNES
26616;46227;46260;PROMILHANES
26617;46228;46130;PRUDHOMAT
26618;46229;46130;PUYBRUN
26619;46230;46260;PUYJOURDES
26620;46231;46700;PUY-L'EVEQUE
26621;46232;46110;LES QUATRE-ROUTES-DU-LOT
26622;46233;46320;QUISSAC
26623;46234;46340;RAMPOUX
26624;46235;46500;REILHAC
26625;46236;46350;REILHAGUET
26626;46237;46320;REYREVIGNES
26627;46238;46500;RIGNAC
26628;46239;46200;LE ROC
26629;46240;46500;ROCAMADOUR
26630;46241;46300;ROUFFILHAC
26631;46242;46120;RUDELLE
26632;46243;46120;RUEYRES
26633;46244;46210;SABADEL-LATRONQUIERE
26634;46245;46360;SABADEL-LAUZES
26635;46246;46500;SAIGNES
26636;46247;46260;SAILLAC
26637;46248;46170;SAINTE-ALAUZIE
26638;46249;46120;SAINT-BRESSOU
26639;46250;46250;SAINT-CAPRAIS
26640;46251;46400;SAINT-CERE
26641;46252;46360;SAINT-CERNIN
26642;46253;46310;SAINT-CHAMARAND
26643;46254;46160;SAINT-CHELS
26644;46255;46210;SAINT-CIRGUES
26645;46256;46330;SAINT-CIRQ-LAPOPIE
26646;46257;46300;SAINT-CIRQ-MADELON
26647;46258;46300;SAINT-CIRQ-SOUILLAGUET
26648;46259;46300;SAINT-CLAIR
26649;46260;46120;SAINTE-COLOMBE
26650;46261;46800;SAINTE-CROIX
26651;46262;46800;SAINT-CYPRIEN
26652;46263;46800;SAINT-DAUNES
26653;46264;46150;SAINT-DENIS-CATUS
26654;46265;46600;SAINT-DENIS-LES-MARTEL
26655;46266;46100;SAINT-FELIX
26656;46267;46310;SAINT-GERMAIN-DU-BEL-AIR
26657;46268;46330;SAINT-GERY
26658;46269;46210;SAINT-HILAIRE
26659;46270;46260;SAINT-JEAN-DE-LAUR
26660;46271;46400;SAINT-JEAN-LESPINASSE
26661;46272;46270;SAINT-JEAN-MIRABEL
26662;46273;46400;SAINT-LAURENT-LES-TOURS
26663;46274;46800;SAINT-LAURENT-LOLMIE
26664;46275;46360;SAINT-MARTIN-DE-VERS
26665;46276;46330;SAINT-MARTIN-LABOUVAL
26666;46277;46700;SAINT-MARTIN-LE-REDON
26667;46278;46800;SAINT-MATRE
26668;46279;46120;SAINT-MAURICE-EN-QUERCY
26669;46280;46150;SAINT-MEDARD
26670;46281;46400;SAINT-MEDARD-DE-PRESQUE
26671;46282;46210;SAINT-MEDARD-NICOURBY
26672;46283;46110;SAINT-MICHEL-DE-BANNIERES
26673;46284;46130;SAINT-MICHEL-LOUBEJOU
26674;46285;46800;SAINT-PANTALEON
26675;46286;46400;SAINT-PAUL-DE-VERN
26676;46287;46170;SAINT-PAUL-DE-LOUBRESSAC
26677;46288;46100;SAINT-PERDOUX
26678;46289;46160;SAINT-PIERRE-TOIRAC
26679;46290;46300;SAINT-PROJET
26680;46291;46240;SAINT-SAUVEUR-LA-VALLEE
26681;46292;46320;SAINT-SIMON
26682;46293;46200;SAINT-SOZY
26683;46294;46160;SAINT-SULPICE
26684;46295;46400;SAINT-VINCENT-DU-PENDIT
26685;46296;46140;SAINT-VINCENT-RIVE-D'OLT
26686;46297;46340;SALVIAC
26687;46298;46600;SARRAZAC
26688;46299;46330;SAULIAC-SUR-CELE
26689;46300;46800;SAUX
26690;46301;46140;SAUZET
26691;46302;46210;SENAILLAC-LATRONQUIERE
26692;46303;46360;SENAILLAC-LAUZES
26693;46304;46240;SENIERGUES
26694;46305;46700;SERIGNAC
26695;46306;46320;SONAC
26696;46307;46700;SOTURAC
26697;46308;46300;SOUCIRAC
26698;46309;46200;SOUILLAC
26699;46310;46240;SOULOMES
26700;46311;46190;SOUSCEYRAC
26701;46312;46110;STRENQUELS
26702;46313;46130;TAURIAC
26703;46314;46120;TERROU
26704;46315;46190;TEYSSIEU
26705;46316;46150;THEDIRAC
26706;46317;46500;THEGRA
26707;46318;46120;THEMINES
26708;46319;46120;THEMINETTES
26709;46320;46330;TOUR-DE-FAURE
26710;46321;46700;TOUZAC
26711;46322;46090;TRESPOUX-RASSIELS
26712;46323;46240;USSEL
26713;46324;46310;UZECH
26714;46325;46240;VAILLAC
26715;46326;46800;VALPRIONDE
26716;46327;46090;VALROUFIE
26717;46328;46260;VARAIRE
26718;46329;46230;VAYLATS
26719;46330;46110;VAYRAC
26720;46331;46090;VERS
26721;46332;46100;VIAZAC
26722;46333;46260;VIDAILLAC
26723;46334;46300;LE VIGAN
26724;46335;46090;VILLESEQUE
26725;46336;46700;VIRE-SUR-LOT
26726;46337;46200;MAYRAC
26727;46338;46210;BESSONIES
26728;46339;46400;SAINT-JEAN-LAGINESTE
26729;46340;46090;SAINT-PIERRE-LAFEUILLE
26730;47001;47039;AGEN
26731;47001;47000;AGEN
26732;47001;47002;AGEN
26733;47001;47003;AGEN
26734;47001;47004;AGEN
26735;47001;47005;AGEN
26736;47001;47006;AGEN
26737;47001;47007;AGEN
26738;47001;47008;AGEN
26739;47001;47031;AGEN
26740;47001;47033;AGEN
26741;47001;47034;AGEN
26742;47001;47035;AGEN
26743;47001;47036;AGEN
26744;47001;47037;AGEN
26745;47001;47038;AGEN
26746;47001;47901;AGEN
26747;47001;47904;AGEN
26748;47001;47905;AGEN
26749;47001;47909;AGEN
26750;47001;47910;AGEN
26751;47001;47911;AGEN
26752;47001;47912;AGEN
26753;47001;47913;AGEN
26754;47001;47914;AGEN
26755;47001;47915;AGEN
26756;47001;47916;AGEN
26757;47001;47917;AGEN
26758;47001;47918;AGEN
26759;47001;47919;AGEN
26760;47001;47920;AGEN
26761;47001;47921;AGEN
26762;47001;47922;AGEN
26763;47001;47923;AGEN
26764;47001;47924;AGEN
26765;47001;47925;AGEN
26766;47001;47927;AGEN
26767;47001;47928;AGEN
26768;47001;47929;AGEN
26769;47001;47931;AGEN
26770;47001;47032;AGEN
26771;47001;47030;AGEN
26772;47001;47001;AGEN
26773;47001;47009;AGEN
26774;47001;47902;AGEN
26775;47001;47903;AGEN
26776;47001;47906;AGEN
26777;47001;47907;AGEN
26778;47001;47908;AGEN
26779;47001;47926;AGEN
26780;47002;47350;AGME
26781;47003;47800;AGNAC
26782;47004;47190;AIGUILLON
26783;47005;47800;ALLEMANS-DU-DROPT
26784;47006;47110;ALLEZ-ET-CAZENEUVE
26785;47007;47420;ALLONS
26786;47008;47160;AMBRUS
26787;47009;47170;ANDIRAN
26788;47010;47700;ANTAGNAC
26789;47011;47370;ANTHE
26790;47012;47700;ANZEX
26791;47013;47250;ARGENTON
26792;47014;47800;ARMILLAC
26793;47015;47220;ASTAFFORT
26794;47016;47310;AUBIAC
26795;47017;47140;AURADOU
26796;47018;47120;AURIAC-SUR-DROPT
26797;47019;47480;BAJAMONT
26798;47020;47120;BALEYSSAGUES
26799;47021;47230;BARBASTE
26800;47022;47130;BAZENS
26801;47023;47290;BEAUGAS
26802;47024;47200;BEAUPUY
26803;47025;47470;BEAUVILLE
26804;47026;47700;BEAUZIAC
26805;47027;47300;BIAS
26806;47028;47200;BIRAC-SUR-TREC
26807;47029;47500;BLANQUEFORT-SUR-BRIOLANCE
26808;47030;47470;BLAYMONT
26809;47031;47550;BOE
26810;47031;47551;BOE
26811;47031;47552;BOE
26812;47031;47553;BOE
26813;47031;47554;BOE
26814;47031;47555;BOE
26815;47031;47556;BOE
26816;47031;47557;BOE
26817;47031;47558;BOE
26818;47031;47559;BOE
26819;47032;47240;BON-ENCONTRE
26820;47033;47290;BOUDY-DE-BEAUREGARD
26821;47034;47250;BOUGLON
26822;47035;47410;BOURGOUGNAGUE
26823;47036;47370;BOURLENS
26824;47037;47210;BOURNEL
26825;47038;47320;BOURRAN
26826;47039;47420;BOUSSES
26827;47040;47310;BRAX
26828;47041;47130;BRUCH
26829;47042;47260;BRUGNAC
26830;47043;47160;BUZET-SUR-BAISE
26831;47044;47330;CAHUZAC
26832;47045;47600;CALIGNAC
26833;47046;47430;CALONGES
26834;47047;47350;CAMBES
26835;47048;47290;CANCON
26836;47049;47440;CASSENEUIL
26837;47050;47340;CASSIGNAS
26838;47051;47240;CASTELCULIER
26839;47052;47700;CASTELJALOUX
26840;47053;47340;CASTELLA
26841;47054;47260;CASTELMORON-SUR-LOT
26842;47055;47290;CASTELNAUD-DE-GRATECAMBE
26843;47056;47180;CASTELNAU-SUR-GUPIE
26844;47057;47330;CASTILLONNES
26845;47058;47160;CAUBEYRES
26846;47059;47120;CAUBON-SAINT-SAUVEUR
26847;47060;47220;CAUDECOSTE
26848;47061;47430;CAUMONT-SUR-GARONNE
26849;47062;47470;CAUZAC
26850;47063;47330;CAVARC
26851;47064;47370;CAZIDEROQUE
26852;47065;47320;CLAIRAC
26853;47066;47130;CLERMONT-DESSOUS
26854;47067;47270;CLERMONT-SOUBIRAN
26855;47068;47250;COCUMONT
26856;47069;47450;COLAYRAC-SAINT-CIRQ
26857;47070;47500;CONDEZAYGUES
26858;47071;47260;COULX
26859;47072;47370;COURBIAC
26860;47073;47360;COURS
26861;47074;47180;COUTHURES-SUR-GARONNE
26862;47075;47340;LA CROIX-BLANCHE
26863;47076;47220;CUQ
26864;47077;47500;CUZORN
26865;47078;47160;DAMAZAN
26866;47079;47140;DAUSSE
26867;47080;47210;DEVILLAC
26868;47081;47110;DOLMAYRAC
26869;47082;47470;DONDAS
26870;47083;47210;DOUDRAC
26871;47084;47330;DOUZAINS
26872;47085;47420;DURANCE
26873;47086;47120;DURAS
26874;47087;47470;ENGAYRAC
26875;47088;47350;ESCASSEFORT
26876;47089;47120;ESCLOTTES
26877;47090;47600;ESPIENS
26878;47091;47310;ESTILLAC
26879;47092;47220;FALS
26880;47093;47700;FARGUES-SUR-OURBISE
26881;47094;47400;FAUGUEROLLES
26882;47095;47400;FAUILLET
26883;47096;47330;FERRENSAC
26884;47097;47230;FEUGAROLLES
26885;47098;47600;FIEUX
26886;47099;47260;FONGRAVE
26887;47100;47510;FOULAYRONNES
26888;47101;47200;FOURQUES-SUR-GARONNE
26889;47102;47600;FRANCESCAS
26890;47103;47600;FRECHOU
26891;47104;47360;FREGIMONT
26892;47105;47140;FRESPECH
26893;47106;47500;FUMEL
26894;47106;47501;FUMEL
26895;47106;47502;FUMEL
26896;47106;47506;FUMEL
26897;47106;47507;FUMEL
26898;47106;47509;FUMEL
26899;47107;47190;GALAPIAN
26900;47108;47200;GAUJAC
26901;47109;47150;GAVAUDUN
26902;47110;47400;GONTAUD-DE-NOGARET
26903;47111;47260;GRANGES-SUR-LOT
26904;47112;47400;GRATELOUP-SAINT-GAYRAND
26905;47113;47270;GRAYSSAS
26906;47114;47250;GREZET-CAVAGNAN
26907;47115;47250;GUERIN
26908;47116;47170;GUEYZE
26909;47117;47340;HAUTEFAGE-LA-TOUR
26910;47118;47400;HAUTESVIGNES
26911;47119;47420;HOUEILLES
26912;47120;47180;JUSIX
26913;47121;47250;LABASTIDE-CASTEL-AMOUROUX
26914;47122;47350;LABRETONIE
26915;47123;47150;LACAPELLE-BIRON
26916;47124;47150;LACAUSSADE
26917;47125;47360;LACEPEDE
26918;47126;47350;LACHAPELLE
26919;47127;47320;LAFITTE-SUR-LOT
26920;47128;47240;LAFOX
26921;47129;47190;LAGARRIGUE
26922;47130;47400;LAGRUERE
26923;47131;47180;LAGUPIE
26924;47132;47330;LALANDUSSE
26925;47133;47310;LAMONTJOIE
26926;47134;47170;LANNES
26927;47135;47260;LAPARADE
26928;47136;47800;LAPERCHE
26929;47137;47310;LAPLUME
26930;47138;47340;LAROQUE-TIMBAUT
26931;47139;47600;LASSERRE
26932;47140;47360;LAUGNAC
26933;47141;47150;LAUSSOU
26934;47142;47410;LAUZUN
26935;47143;47230;LAVARDAC
26936;47144;47800;LAVERGNE
26937;47145;47390;LAYRAC
26938;47146;47300;LEDAT
26939;47147;47120;LEVIGNAC-DE-GUYENNE
26940;47148;47700;LEYRITZ-MONCASSIN
26941;47149;47170;LISSE
26942;47150;47200;LONGUEVILLE
26943;47151;47120;LOUBES-BERNAC
26944;47152;47290;LOUGRATTE
26945;47154;47360;LUSIGNAN-PETIT
26946;47155;47360;MADAILLAN
26947;47156;47200;MARCELLUS
26948;47157;47200;MARMANDE
26949;47157;47201;MARMANDE
26950;47157;47202;MARMANDE
26951;47157;47203;MARMANDE
26952;47157;47204;MARMANDE
26953;47157;47205;MARMANDE
26954;47157;47207;MARMANDE
26955;47157;47208;MARMANDE
26956;47157;47211;MARMANDE
26957;47157;47212;MARMANDE
26958;47157;47213;MARMANDE
26959;47157;47214;MARMANDE
26960;47157;47215;MARMANDE
26961;47157;47216;MARMANDE
26962;47157;47217;MARMANDE
26963;47157;47218;MARMANDE
26964;47157;47219;MARMANDE
26965;47157;47206;MARMANDE
26966;47157;47209;MARMANDE
26967;47158;47220;MARMONT-PACHAS
26968;47159;47430;LE MAS-D'AGENAIS
26969;47160;47370;MASQUIERES
26970;47161;47140;MASSELS
26971;47162;47140;MASSOULES
26972;47163;47200;MAUVEZIN-SUR-GUPIE
26973;47164;47210;MAZIERES-NARESSE
26974;47165;47180;MEILHAN-SUR-GARONNE
26975;47166;47170;MEYLAN
26976;47167;47170;MEZIN
26977;47168;47800;MIRAMONT-DE-GUYENNE
26978;47169;47310;MOIRAX
26979;47170;47290;MONBAHUS
26980;47171;47340;MONBALEN
26981;47172;47310;MONCAUT
26982;47173;47380;MONCLAR
26983;47174;47600;MONCRABEAU
26984;47175;47150;MONFLANQUIN
26985;47176;47230;MONGAILLARD
26986;47177;47160;MONHEURT
26987;47178;47150;MONSEGUR
26988;47179;47500;MONSEMPRON-LIBOS
26989;47180;47600;MONTAGNAC-SUR-AUVIGNON
26990;47181;47150;MONTAGNAC-SUR-LEDE
26991;47182;47380;MONTASTRUC
26992;47183;47330;MONTAURIOL
26993;47184;47210;MONTAUT
26994;47185;47500;MONTAYRAL
26995;47186;47130;MONTESQUIEU
26996;47187;47120;MONTETON
26997;47188;47800;MONTIGNAC-DE-LAUZUN
26998;47189;47350;MONTIGNAC-TOUPINERIE
26999;47190;47360;MONTPEZAT
27000;47191;47200;MONTPOUILLAN
27001;47192;47290;MONVIEL
27002;47193;47290;MOULINET
27003;47194;47800;MOUSTIER
27004;47195;47600;NERAC
27005;47196;47190;NICOLE
27006;47197;47600;NOMDIEU
27007;47198;47440;PAILLOLES
27008;47199;47120;PARDAILLAN
27009;47200;47210;PARRANQUET
27010;47201;47520;LE PASSAGE
27011;47202;47150;PAULHIAC
27012;47203;47140;PENNE-D'AGENAIS
27013;47204;47350;PEYRIERE
27014;47205;47700;PINDERES
27015;47206;47380;PINEL-HAUTERIVE
27016;47207;47230;POMPIEY
27017;47208;47420;POMPOGNE
27018;47209;47480;PONT-DU-CASSE
27019;47210;47130;PORT-SAINTE-MARIE
27020;47211;47170;POUDENAS
27021;47212;47700;POUSSIGNAC
27022;47213;47360;PRAYSSAS
27023;47214;47160;PUCH-D'AGENAIS
27024;47215;47300;PUJOLS
27025;47216;47350;PUYMICLAN
27026;47217;47270;PUYMIROL
27027;47218;47800;PUYSSERAMPION
27028;47219;47210;RAYET
27029;47220;47160;RAZIMET
27030;47221;47170;REAUP-LISSE
27031;47222;47700;LA REUNION
27032;47223;47210;RIVES
27033;47224;47250;ROMESTAING
27034;47225;47310;ROQUEFORT
27035;47226;47800;ROUMAGNE
27036;47227;47700;RUFFIAC
27037;47228;47340;SAINT-ANTOINE-DE-FICALBA
27038;47229;47120;SAINT-ASTIER
27039;47230;47150;SAINT-AUBIN
27040;47231;47350;SAINT-AVIT
27041;47232;47350;SAINT-BARTHELEMY-D'AGENAIS
27042;47233;47180;SAINTE-BAZEILLE
27043;47234;47270;SAINT-CAPRAIS-DE-LERM
27044;47235;47410;SAINT-COLOMB-DE-LAUZUN
27045;47236;47120;SAINTE-COLOMBE-DE-DURAS
27046;47237;47300;SAINTE-COLOMBE-DE-VILLENEUVE
27047;47238;47310;SAINTE-COLOMBE-EN-BRUILHOIS
27048;47239;47380;SAINT-ETIENNE-DE-FOUGERES
27049;47240;47210;SAINT-ETIENNE-DE-VILLEREAL
27050;47241;47210;SAINT-EUTROPE-DE-BORN
27051;47242;47500;SAINT-FRONT-SUR-LEMANCE
27052;47243;47400;SAINT-GAYRAND
27053;47244;47250;SAINTE-GEMME-MARTAILLAC
27054;47245;47120;SAINT-GERAUD
27055;47246;47450;SAINT-HILAIRE-DE-LUSIGNAN
27056;47247;47120;SAINT-JEAN-DE-DURAS
27057;47248;47270;SAINT-JEAN-DE-THURAC
27058;47249;47130;SAINT-LAURENT
27059;47250;47160;SAINT-LEGER
27060;47251;47160;SAINT-LEON
27061;47252;47110;SAINTE-LIVRADE-SUR-LOT
27062;47253;47430;SAINTE-MARTHE
27063;47254;47700;SAINT-MARTIN-CURTON
27064;47255;47270;SAINT-MARTIN-DE-BEAUVILLE
27065;47256;47210;SAINT-MARTIN-DE-VILLEREAL
27066;47257;47180;SAINT-MARTIN-PETIT
27067;47258;47170;SAINTE-MAURE-DE-PEYRIAC
27068;47259;47290;SAINT-MAURICE-DE-LESTAPEL
27069;47260;47270;SAINT-MAURIN
27070;47262;47220;SAINT-NICOLAS-DE-LA-BALERME
27071;47263;47200;SAINT-PARDOUX-DU-BREUIL
27072;47264;47800;SAINT-PARDOUX-ISAAC
27073;47265;47290;SAINT-PASTOUR
27074;47266;47170;SAINT-PE-SAINT-SIMON
27075;47267;47160;SAINT-PIERRE-DE-BUZET
27076;47268;47380;SAINT-PIERRE-DE-CAUBEL
27077;47269;47270;SAINT-PIERRE-DE-CLAIRAC
27078;47271;47120;SAINT-PIERRE-SUR-DROPT
27079;47272;47330;SAINT-QUENTIN-DU-DROPT
27080;47273;47340;SAINT-ROBERT
27081;47274;47270;SAINT-ROMAIN-LE-NOBLE
27082;47275;47360;SAINT-SALVY
27083;47276;47360;SAINT-SARDOS
27084;47277;47180;SAINT-SAUVEUR-DE-MEILHAN
27085;47278;47120;SAINT-SERNIN
27086;47279;47220;SAINT-SIXTE
27087;47280;47140;SAINT-SYLVESTRE-SUR-LOT
27088;47281;47270;SAINT-URCISSE
27089;47282;47310;SAINT-VINCENT-DE-LAMONTJOIE
27090;47283;47500;SAINT-VITE
27091;47284;47150;SALLES
27092;47285;47250;SAMAZAN
27093;47286;47420;SAUMEJAN
27094;47287;47600;SAUMONT
27095;47288;47340;SAUVAGNAS
27096;47289;47270;LA SAUVETAT-DE-SAVERES
27097;47290;47800;LA SAUVETAT-DU-DROPT
27098;47291;47150;LA SAUVETAT-SUR-LEDE
27099;47292;47500;SAUVETERRE-LA-LEMANCE
27100;47293;47220;SAUVETERRE-SAINT-DENIS
27101;47294;47120;SAVIGNAC-DE-DURAS
27102;47295;47150;SAVIGNAC-SUR-LEYZE
27103;47296;47410;SEGALAS
27104;47297;47360;SEMBAS
27105;47298;47430;SENESTIS
27106;47299;47410;SERIGNAC-PEBOUDOU
27107;47300;47310;SERIGNAC-SUR-GARONNE
27108;47301;47350;SEYCHES
27109;47302;47170;SOS
27110;47303;47120;SOUMENSAC
27111;47304;47200;TAILLEBOURG
27112;47305;47270;TAYRAC
27113;47306;47110;LE TEMPLE-SUR-LOT
27114;47307;47370;THEZAC
27115;47308;47230;THOUARS-SUR-GARONNE
27116;47309;47380;TOMBEBOEUF
27117;47310;47400;TONNEINS
27118;47311;47210;TOURLIAC
27119;47312;47370;TOURNON-D'AGENAIS
27120;47313;47380;TOURTRES
27121;47314;47140;TREMONS
27122;47315;47140;TRENTELS
27123;47316;47400;VARES
27124;47317;47260;VERTEUIL-D'AGENAIS
27125;47318;47230;VIANNE
27126;47319;47380;VILLEBRAMAR
27127;47320;47160;VILLEFRANCHE-DU-QUEYRAN
27128;47321;47120;VILLENEUVE-DE-DURAS
27129;47322;47170;VILLENEUVE-DE-MEZIN
27130;47323;47300;VILLENEUVE-SUR-LOT
27131;47323;47301;VILLENEUVE-SUR-LOT
27132;47323;47302;VILLENEUVE-SUR-LOT
27133;47323;47303;VILLENEUVE-SUR-LOT
27134;47323;47304;VILLENEUVE-SUR-LOT
27135;47323;47305;VILLENEUVE-SUR-LOT
27136;47323;47307;VILLENEUVE-SUR-LOT
27137;47323;47308;VILLENEUVE-SUR-LOT
27138;47323;47306;VILLENEUVE-SUR-LOT
27139;47323;47309;VILLENEUVE-SUR-LOT
27140;47324;47210;VILLEREAL
27141;47325;47400;VILLETON
27142;47326;47200;VIRAZEIL
27143;47327;47230;XAINTRAILLES
27144;47328;47370;SAINT-GEORGES
27145;48001;48310;ALBARET-LE-COMTAL
27146;48002;48200;ALBARET-SAINTE-MARIE
27147;48003;48190;ALLENC
27148;48004;48800;ALTIER
27149;48005;48100;ANTRENAS
27150;48006;48200;ARCOMIE
27151;48007;48310;ARZENC-D'APCHER
27152;48008;48170;ARZENC-DE-RANDON
27153;48009;48130;AUMONT-AUBRAC
27154;48010;48600;AUROUX
27155;48011;48500;AUXILLAC
27156;48012;48200;LES MONTS-VERTS
27157;48013;48000;BADAROUX
27158;48014;48190;BAGNOLS-LES-BAINS
27159;48015;48800;PIED-DE-BORNE
27160;48016;48000;BALSIEGES
27161;48017;48500;BANASSAC
27162;48018;48000;BARJAC
27163;48019;48400;BARRE-DES-CEVENNES
27164;48020;48400;BASSURELS
27165;48021;48250;LA BASTIDE-PUYLAURENT
27166;48022;48400;BEDOUES
27167;48023;48170;BELVEZET
27168;48024;48200;BERC
27169;48025;48200;LES BESSONS
27170;48026;48200;BLAVIGNAC
27171;48027;48190;LE BLEYMARD
27172;48028;48400;LES BONDONS
27173;48029;48000;LE BORN
27174;48030;48000;BRENOUX
27175;48031;48310;BRION
27176;48032;48100;LE BUISSON
27177;48033;48500;CANILHAC
27178;48034;48500;LA CANOURGUE
27179;48035;48500;LA CAPELLE
27180;48036;48400;CASSAGNAS
27181;48037;48190;CHADENET
27182;48038;48600;CHAMBON-LE-CHATEAU
27183;48039;48230;CHANAC
27184;48040;48250;CHASSERADES
27185;48041;48300;CHASTANIER
27186;48042;48000;CHASTEL-NOUVEL
27187;48043;48170;CHATEAUNEUF-DE-RANDON
27188;48044;48310;CHAUCHAILLES
27189;48045;48170;CHAUDEYRAC
27190;48046;48140;CHAULHAC
27191;48047;48130;LA CHAZE-DE-PEYRE
27192;48048;48300;CHEYLARD-L'EVEQUE
27193;48049;48100;CHIRAC
27194;48050;48400;COCURES
27195;48051;48160;LE COLLET-DE-DEZE
27196;48053;48190;CUBIERES
27197;48054;48190;CUBIERETTES
27198;48055;48230;CULTURES
27199;48056;48230;ESCLANEDES
27200;48057;48700;ESTABLES
27201;48058;48310;LA FAGE-MONTIVERNOUX
27202;48059;48200;LA FAGE-SAINT-JULIEN
27203;48060;48130;FAU-DE-PEYRE
27204;48061;48400;FLORAC
27205;48062;48300;FONTANES
27206;48063;48700;FONTANS
27207;48064;48310;FOURNELS
27208;48065;48400;FRAISSINET-DE-FOURQUES
27209;48066;48220;FRAISSINET-DE-LOZERE
27210;48067;48110;GABRIAC
27211;48068;48100;GABRIAS
27212;48069;48150;GATUZIERES
27213;48070;48600;GRANDRIEU
27214;48071;48260;GRANDVALS
27215;48072;48100;GREZES
27216;48073;48340;LES HERMAUX
27217;48074;48150;HURES-LA-PARADE
27218;48075;48320;ISPAGNAC
27219;48076;48130;JAVOLS
27220;48077;48140;JULIANGES
27221;48078;48100;LACHAMP
27222;48079;48120;LAJO
27223;48080;48300;LANGOGNE
27224;48081;48000;LANUEJOLS
27225;48082;48170;LAUBERT
27226;48083;48700;LES LAUBIES
27227;48084;48600;LAVAL-ATGER
27228;48085;48500;LAVAL-DU-TARN
27229;48086;48250;LUC
27230;48087;48270;MALBOUZON
27231;48088;48210;LA MALENE
27232;48089;48140;LE MALZIEU-FORAIN
27233;48090;48140;LE MALZIEU-VILLE
27234;48091;48260;MARCHASTEL
27235;48092;48100;MARVEJOLS
27236;48093;48190;MAS-D'ORCIERES
27237;48094;48500;LE MASSEGROS
27238;48095;48000;MENDE
27239;48095;48001;MENDE
27240;48095;48002;MENDE
27241;48095;48003;MENDE
27242;48095;48004;MENDE
27243;48095;48005;MENDE
27244;48095;48006;MENDE
27245;48095;48007;MENDE
27246;48095;48008;MENDE
27247;48095;48009;MENDE
27248;48096;48150;MEYRUEIS
27249;48097;48110;MOISSAC-VALLEE-FRANCAISE
27250;48098;48110;MOLEZON
27251;48099;48100;LE MONASTIER-PIN-MORIES
27252;48100;48170;MONTBEL
27253;48101;48210;MONTBRUN
27254;48102;48500;MONTJEZIEU
27255;48103;48100;MONTRODAT
27256;48104;48260;NASBINALS
27257;48105;48300;NAUSSAC
27258;48106;48310;NOALHAC
27259;48107;48100;PALHERS
27260;48108;48600;LA PANOUSE
27261;48110;48140;PAULHAC-EN-MARGERIDE
27262;48111;48000;PELOUSE
27263;48112;48300;PIERREFICHE
27264;48113;48100;PIN-MORIES
27265;48115;48110;LE POMPIDOU
27266;48116;48220;LE PONT-DE-MONTVERT
27267;48117;48800;POURCHARESSES
27268;48118;48210;PRADES
27269;48119;48800;PREVENCHERES
27270;48120;48100;PRINSUEJOLS
27271;48121;48200;PRUNIERES
27272;48122;48320;QUEZAC
27273;48123;48260;RECOULES-D'AUBRAC
27274;48124;48100;RECOULES-DE-FUMAS
27275;48125;48500;LE RECOUX
27276;48126;48700;RIBENNES
27277;48127;48700;RIEUTORT-DE-RANDON
27278;48128;48200;RIMEIZE
27279;48129;48300;ROCLES
27280;48130;48400;ROUSSES
27281;48131;48150;LE ROZIER
27282;48132;48120;SAINT-ALBAN-SUR-LIMAGNOLE
27283;48133;48700;SAINT-AMANS
27284;48134;48160;SAINT-ANDEOL-DE-CLERGUEMORT
